26.625;0
26.625;0
26.625;0
26.625;0
26.625;0
26.75;0
26.75;0
26.75;0
26.75;0
26.625;0
26.625;0
26.625;0
26.625;0
26.625;0
26.625;0
26.75;0
26.75;0
26.625;0
26.75;0
26.75;0
26.625;0
26.625;0
26.625;0
26.75;0
26.75;0
26.75;0
26.75;0
26.625;0
26.625;0
26.75;0
26.75;0
26.75;0
26.75;0
26.625;0
26.625;500
26.625;500
26.625;500
26.625;500
26.625;500
26.625;500
26.75;500
26.75;500
26.75;500
26.75;500
26.625;500
26.75;500
26.75;500
26.625;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.625;500
26.75;500
26.75;500
26.625;500
26.625;500
26.75;500
26.625;500
26.75;500
26.625;500
26.625;500
26.75;500
26.75;500
26.625;500
26.625;500
26.625;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.875;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.875;500
26.875;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.875;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.875;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.75;500
26.875;500
26.875;500
26.75;500
26.75;500
26.875;500
26.75;500
26.75;500
26.75;500
26.75;500
26.875;500
26.875;500
26.875;500
26.75;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
27;500
27;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
26.875;500
27;500
27;500
26.875;500
27;500
27;500
27;500
27;500
26.875;500
27;500
26.875;500
27;500
27;500
27;500
26.875;500
27;500
27;500
27;500
27;500
27;500
27;500
27;500
27;500
27;500
27;500
27;500
27;500
27;500
27;500
27;500
27;500
27.125;500
27.125;500
27.125;500
27;500
27;500
27;500
27;500
27.125;500
27;500
27;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27;500
27.125;500
27.125;500
27.125;500
27;500
27.125;500
27.125;500
27.125;500
27;500
27.125;500
27.125;500
27;500
27;500
27.125;500
27.125;500
27.125;500
27;500
27;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.25;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.125;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.125;500
27.125;500
27.25;500
27.25;500
27.125;500
27.125;500
27.125;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.125;500
27.125;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.25;500
27.375;500
27.375;500
27.25;500
27.25;500
27.25;500
27.375;500
27.375;500
27.25;500
27.25;500
27.25;500
27.375;500
27.375;500
27.25;500
27.25;500
27.375;500
27.375;500
27.375;500
27.375;500
27.375;500
27.375;500
27.375;500
27.375;500
27.5;500
27.375;500
27.5;500
27.375;500
27.375;500
27.5;500
27.375;500
27.375;500
27.5;500
27.5;500
27.375;500
27.375;500
27.375;500
27.5;500
27.5;500
27.5;500
27.5;500
27.375;500
27.5;500
27.5;500
27.5;500
27.5;500
27.5;500
27.5;500
27.5;500
27.5;500
27.5;500
27.5;500
27.5;500
27.5;500
27.5;500
27.5;500
27.5;500
27.625;500
27.625;500
27.5;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.5;500
27.5;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.75;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.625;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.625;500
27.625;500
27.75;500
27.625;500
27.625;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.875;500
27.75;500
27.75;500
27.75;500
27.875;500
27.75;500
27.75;500
27.75;500
27.75;500
27.75;500
27.875;500
27.875;500
27.875;500
27.875;500
27.75;500
27.75;500
27.875;500
27.875;500
27.875;500
27.875;500
27.875;500
27.875;500
27.875;500
27.875;500
27.875;500
27.875;500
27.875;500
27.875;500
27.875;500
28;500
27.875;500
27.875;500
27.875;500
27.875;500
27.875;500
27.875;500
28;500
28;500
28;500
27.875;500
28;500
27.875;500
28;500
28;500
27.875;500
28;500
28;500
28;500
28;500
28;500
28;500
28;500
28;500
28;500
28;500
28;500
28.125;500
28;500
28;500
28;500
28.125;500
28.125;500
28;500
28;500
28;500
28.125;500
28;500
28.125;500
28.125;500
28.125;500
28.125;500
28.125;500
28.125;500
28.125;500
28.125;500
28.125;500
28.125;500
28.25;500
28.25;500
28.125;500
28.125;500
28.125;500
28.25;500
28.25;500
28.25;500
28.125;500
28.125;500
28.125;500
28.125;500
28.25;500
28.25;500
28.25;500
28.25;500
28.25;500
28.25;500
28.25;500
28.25;500
28.375;500
28.375;500
28.25;500
28.25;500
28.25;500
28.375;500
28.375;500
28.375;500
28.375;500
28.375;500
28.25;500
28.25;500
28.375;500
28.375;500
28.375;500
28.375;500
28.375;500
28.375;500
28.375;500
28.375;500
28.375;500
28.375;500
28.375;500
28.375;500
28.5;500
28.375;500
28.375;500
28.375;500
28.375;500
28.375;500
28.375;500
28.375;500
28.5;500
28.5;500
28.5;500
28.5;500
28.5;500
28.375;500
28.5;500
28.375;500
28.5;500
28.5;500
28.5;500
28.375;500
28.5;500
28.375;500
28.375;500
28.5;500
28.5;500
28.5;500
28.5;500
28.5;500
28.5;500
28.5;500
28.5;500
28.5;500
